Barcode,Lon,Lat,Lon_Park,Lat_Park
1490702,-95.28551,29.61272,-95.27689394,29.60541646
1335901,-95.28551,29.61272,-95.27689394,29.60541646
1219601,-95.27714,29.61428,-95.27689394,29.60541646
1353601,-95.28551,29.61272,-95.27689394,29.60541646
1349802,-95.28033,29.61891,-95.27689394,29.60541646
1543203,-95.26848,29.62512,-95.27689394,29.60541646
1401701,-95.28554,29.63039,-95.27689394,29.60541646
1661802,-95.27326,29.62819,-95.27689394,29.60541646
1365001,-95.27509,29.62504,-95.27689394,29.60541646
1647701,-95.26848,29.62513,-95.27689394,29.60541646
1540701,-95.28551,29.61272,-95.27689394,29.60541646
1695102,-95.26233,29.61779,-95.27689394,29.60541646
1543202,-95.26848,29.62512,-95.27689394,29.60541646
1531902,-95.27781,29.62724,-95.27689394,29.60541646
1255701,-95.28536,29.6215,-95.27689394,29.60541646
1195501,-95.27293,29.60996,-95.27689394,29.60541646
1404901,-95.28463,29.61826,-95.27689394,29.60541646
1371401,-95.26146,29.61847,-95.27689394,29.60541646
1535501,-95.28551,29.61272,-95.27689394,29.60541646
1466001,-95.2837,29.61886,-95.27689394,29.60541646
1531901,-95.27781,29.62724,-95.27689394,29.60541646
1951301,-95.2683,29.62915,-95.27689394,29.60541646
1330501,-95.28463,29.61826,-95.27689394,29.60541646
1215901,-95.28554,29.63039,-95.27689394,29.60541646
1426501,-95.27502,29.62296,-95.27689394,29.60541646
1195502,-95.27293,29.60996,-95.27689394,29.60541646
1490701,-95.28551,29.61272,-95.27689394,29.60541646
1535502,-95.28551,29.61272,-95.27689394,29.60541646
1696001,-95.27499,29.62089,-95.27689394,29.60541646
1349801,-95.28033,29.61891,-95.27689394,29.60541646
1949001,-95.28551,29.61272,-95.27689394,29.60541646
1451901,-95.27744,29.6198,-95.27689394,29.60541646
1179502,-95.28554,29.63039,-95.27689394,29.60541646
1607202,-95.24551,29.63182,-95.23676687,29.61497921
1848301,-95.24352,29.61828,-95.23676687,29.61497921
1365401,-95.24469,29.63223,-95.23676687,29.61497921
1309802,-95.25967,29.62511,-95.23676687,29.61497921
1703601,-95.25963,29.62434,-95.23676687,29.61497921
1514102,-95.24384,29.63199,-95.23676687,29.61497921
1919701,-95.22481,29.61431,-95.23676687,29.61497921
1842301,-95.24391,29.60997,-95.23676687,29.61497921
1443001,-95.23772,29.62335,-95.23676687,29.61497921
1482102,-95.22591,29.61524,-95.23676687,29.61497921
1838901,-95.22481,29.61431,-95.23676687,29.61497921
1966201,-95.25612,29.6302,-95.23676687,29.61497921
1814301,-95.23642,29.62421,-95.23676687,29.61497921
1607201,-95.24551,29.63182,-95.23676687,29.61497921
1750401,-95.24291,29.61601,-95.23676687,29.61497921
1568801,-95.22964,29.60874,-95.23676687,29.61497921
1446501,-95.24475,29.61517,-95.23676687,29.61497921
1347801,-95.23614,29.62421,-95.23676687,29.61497921
2007402,-95.22481,29.61431,-95.23676687,29.61497921
1703602,-95.25963,29.62434,-95.23676687,29.61497921
1716902,-95.24484,29.61645,-95.23676687,29.61497921
1464602,-95.23531,29.62293,-95.23676687,29.61497921
1842302,-95.24391,29.60997,-95.23676687,29.61497921
1446502,-95.24475,29.61517,-95.23676687,29.61497921
1567501,-95.24468,29.63219,-95.23676687,29.61497921
1597701,-95.24506,29.61795,-95.23676687,29.61497921
1651801,-95.23655,29.62291,-95.23676687,29.61497921
1597702,-95.24506,29.61795,-95.23676687,29.61497921
1405301,-95.2336,29.61991,-95.23676687,29.61497921
1500901,-95.22481,29.61431,-95.23676687,29.61497921
1480602,-95.22794,29.6091,-95.23676687,29.61497921
1482101,-95.22591,29.61524,-95.23676687,29.61497921
1382901,-95.25961,29.62418,-95.23676687,29.61497921
2007401,-95.22481,29.61431,-95.23676687,29.61497921
1800601,-95.24532,29.61276,-95.23676687,29.61497921
1810001,-95.24266,29.60594,-95.23676687,29.61497921
1505701,-95.2534,29.61487,-95.23676687,29.61497921
1726802,-95.25608,29.6296,-95.23676687,29.61497921
1514101,-95.24384,29.63199,-95.23676687,29.61497921
1716903,-95.24484,29.61645,-95.23676687,29.61497921
1348702,-95.22427,29.61788,-95.23676687,29.61497921
1567502,-95.24468,29.63219,-95.23676687,29.61497921
1824401,-95.23352,29.61298,-95.23676687,29.61497921
1973402,-95.24192,29.61425,-95.23676687,29.61497921
1348701,-95.22427,29.61788,-95.23676687,29.61497921
1750402,-95.24291,29.61601,-95.23676687,29.61497921
1378602,-95.24523,29.63246,-95.23676687,29.61497921
1726801,-95.25608,29.6296,-95.23676687,29.61497921
1750201,-95.24526,29.61264,-95.23676687,29.61497921
1942801,-95.23156,29.61921,-95.23676687,29.61497921
1908001,-95.22794,29.6091,-95.23676687,29.61497921
1309801,-95.25967,29.62511,-95.23676687,29.61497921
1480601,-95.22794,29.6091,-95.23676687,29.61497921
1438002,-95.2404,29.61356,-95.23676687,29.61497921
1973401,-95.24192,29.61425,-95.23676687,29.61497921
1305501,-95.24352,29.61828,-95.23676687,29.61497921
1442301,-95.23216,29.61306,-95.23676687,29.61497921
1815501,-95.22481,29.61431,-95.23676687,29.61497921
1417502,-95.23867,29.60704,-95.23676687,29.61497921
1964301,-95.23024,29.6082,-95.23676687,29.61497921
1552001,-95.23086,29.61522,-95.23676687,29.61497921
1933101,-95.22591,29.61524,-95.23676687,29.61497921
1325101,-95.23441,29.62227,-95.23676687,29.61497921
1972001,-95.25454,29.62112,-95.23676687,29.61497921
1903902,-95.24139,29.63237,-95.23676687,29.61497921
1499401,-95.23705,29.61286,-95.23676687,29.61497921
1385801,-95.2375,29.60746,-95.23676687,29.61497921
1472502,-95.243,29.60661,-95.23676687,29.61497921
1716901,-95.24484,29.61645,-95.23676687,29.61497921
1347802,-95.23614,29.62421,-95.23676687,29.61497921
1800602,-95.24532,29.61276,-95.23676687,29.61497921
1427001,-95.23254,29.61885,-95.23676687,29.61497921
1417501,-95.23867,29.60704,-95.23676687,29.61497921
1499402,-95.23705,29.61286,-95.23676687,29.61497921
1695801,-95.22808,29.61567,-95.23676687,29.61497921
1916802,-95.22591,29.61524,-95.23676687,29.61497921
1472503,-95.243,29.60661,-95.23676687,29.61497921
1438001,-95.2404,29.61356,-95.23676687,29.61497921
1810002,-95.24266,29.60594,-95.23676687,29.61497921
1934401,-95.23108,29.6129,-95.23676687,29.61497921
1880901,-95.25961,29.62434,-95.23676687,29.61497921
2039201,-95.23443,29.61824,-95.23676687,29.61497921
2022501,-95.2469,29.61105,-95.23676687,29.61497921
1814302,-95.23642,29.62421,-95.23676687,29.61497921
1586101,-95.2377,29.62223,-95.23676687,29.61497921
1916801,-95.22591,29.61524,-95.23676687,29.61497921
1903901,-95.24139,29.63237,-95.23676687,29.61497921
2022502,-95.2469,29.61105,-95.23676687,29.61497921
1464601,-95.23531,29.62293,-95.23676687,29.61497921
1700301,-95.23917,29.61362,-95.23676687,29.61497921
1586102,-95.2377,29.62223,-95.23676687,29.61497921
1586501,-95.22448,29.61879,-95.23676687,29.61497921
1283401,-95.23448,29.61823,-95.23676687,29.61497921
1472501,-95.243,29.60661,-95.23676687,29.61497921
